date,close,high,low,open,volume
2017-05-15 10:00:00+00:00,155.06,155.22,155.04000000000005,155.21,149666.0
2017-05-15 10:15:00+00:00,155.67,155.71,155.53,155.52,105151.0
2017-05-15 10:30:00+00:00,155.8,155.83,155.74,155.74,166137.0
2017-05-15 10:45:00+00:00,155.92,155.94,155.87,155.88,67440.0
2017-05-15 11:00:00+00:00,155.83,155.85000000000005,155.79,155.86,41755.0
2017-05-15 11:15:00+00:00,155.41,155.5,155.33,155.44,56162.0
2017-05-15 11:30:00+00:00,155.41,155.45000000000005,155.4,155.42000000000004,17102.0
2017-05-15 11:45:00+00:00,155.25,155.29,155.18,155.18,83790.0
2017-05-15 12:00:00+00:00,155.33,155.38,155.32,155.37,33089.0
2017-05-15 12:15:00+00:00,155.13,155.16,155.11,155.14,16498.0
2017-05-15 12:30:00+00:00,155.3,155.33,155.3,155.32,17049.0
2017-05-15 12:45:00+00:00,155.17000000000004,155.24,155.16,155.22,25808.0
2017-05-15 13:00:00+00:00,155.3,155.34,155.29,155.31,22140.0
2017-05-15 13:15:00+00:00,155.47,155.49,155.44,155.47,13567.0
2017-05-15 13:30:00+00:00,155.31,155.31,155.25,155.26000000000005,23117.0
2017-05-15 13:45:00+00:00,155.43,155.45000000000005,155.43,155.44,24623.0
2017-05-15 14:00:00+00:00,155.34,155.36,155.33,155.33,13503.0
2017-05-15 14:15:00+00:00,155.21,155.26000000000005,155.2,155.26000000000005,26215.0
2017-05-15 14:30:00+00:00,155.28,155.3,155.25,155.3,24738.0
2017-05-15 14:45:00+00:00,155.36,155.37,155.31,155.32,25836.0
2017-05-15 15:00:00+00:00,155.42,155.44,155.4,155.43,28329.0
2017-05-15 15:15:00+00:00,155.45000000000005,155.5,155.44,155.49,19390.0
2017-05-15 15:30:00+00:00,155.4,155.42000000000004,155.39,155.39,51879.0
2017-05-15 15:45:00+00:00,155.67000000000004,155.70000000000005,155.53,155.57,764249.0
2017-05-16 09:30:00+00:00,155.21,155.38,155.19,155.27,64443.0
2017-05-16 09:45:00+00:00,155.47,155.54,155.44,155.5,52561.0
2017-05-16 10:00:00+00:00,155.34,155.37,155.31,155.31,39269.0
2017-05-16 10:15:00+00:00,154.81,154.96,154.79000000000005,154.95,131686.0
2017-05-16 10:30:00+00:00,154.93,154.94,154.85000000000005,154.87,50700.0
2017-05-16 10:45:00+00:00,154.94,155.0,154.93,155.0,46559.0
2017-05-16 11:00:00+00:00,155.28,155.31,155.21,155.23,26894.0
2017-05-16 11:15:00+00:00,155.11,155.17000000000004,155.09,155.17,40580.0
2017-05-16 11:30:00+00:00,155.23,155.29,155.21,155.27,20846.0
2017-05-16 11:45:00+00:00,155.3,155.3,155.21,155.26000000000005,29797.0
2017-05-16 12:00:00+00:00,155.38,155.41,155.36,155.38,15001.0
2017-05-16 12:15:00+00:00,155.32,155.34,155.31,155.3,19462.0
2017-05-16 12:30:00+00:00,155.34,155.35,155.27,155.27,22893.0
2017-05-16 12:45:00+00:00,155.28,155.33,155.29,155.33,32833.0
2017-05-16 13:00:00+00:00,155.24,155.28,155.24,155.28,16380.0
2017-05-16 13:15:00+00:00,155.14,155.15,155.10000000000005,155.15,52980.0
2017-05-16 13:30:00+00:00,155.22,155.26000000000005,155.19,155.2,29593.0
2017-05-16 13:45:00+00:00,155.12,155.18,155.09,155.13,42562.0
2017-05-16 14:00:00+00:00,155.15,155.21,155.15,155.2,14264.0
2017-05-16 14:15:00+00:00,155.32000000000005,155.33,155.27,155.27,15453.0
2017-05-16 14:30:00+00:00,155.33,155.34,155.33,155.34,21131.0
2017-05-16 14:45:00+00:00,155.34,155.35000000000005,155.34,155.35,14767.0
2017-05-16 15:00:00+00:00,155.32,155.32,155.31,155.32,8794.0
2017-05-16 15:15:00+00:00,155.31,155.33,155.27,155.31,33832.0
2017-05-16 15:30:00+00:00,155.44,155.46,155.42,155.43,81660.0
2017-05-16 15:45:00+00:00,155.47,155.49,155.37,155.36,413424.0
2017-05-17 09:30:00+00:00,154.02,154.14,153.91,154.08,154609.0
2017-05-17 09:45:00+00:00,153.19,153.45,153.19,153.4,186220.0
2017-05-17 10:00:00+00:00,152.69,152.74,152.53,152.58,99222.0
2017-05-17 10:15:00+00:00,152.51000000000005,152.65,152.44,152.53,119143.0
2017-05-17 10:30:00+00:00,152.37,152.45000000000005,152.35000000000005,152.4,100496.0
2017-05-17 10:45:00+00:00,150.91,151.04,150.75,150.92000000000004,237913.0
2017-05-17 11:00:00+00:00,151.54000000000005,151.7,151.51,151.56,171162.0
2017-05-17 11:15:00+00:00,151.67000000000004,151.83,151.64,151.76000000000005,100224.0
2017-05-17 11:30:00+00:00,152.22,152.28,152.2,152.24,43937.0
2017-05-17 11:45:00+00:00,152.32,152.34,152.2,152.29,60823.0
2017-05-17 12:00:00+00:00,151.87,151.96,151.87,151.93,71870.0
2017-05-17 12:15:00+00:00,151.54,151.64,151.53,151.63,56165.0
2017-05-17 12:30:00+00:00,152.06,152.07000000000005,152.01000000000005,152.03,40134.0
2017-05-17 12:45:00+00:00,151.92000000000004,151.95,151.88,151.9,36788.0
2017-05-17 13:00:00+00:00,151.89,151.88,151.77,151.78,38857.0
2017-05-17 13:15:00+00:00,151.69,151.81,151.67000000000004,151.8,42580.0
2017-05-17 13:30:00+00:00,151.4,151.45000000000005,151.36,151.38,63150.0
2017-05-17 13:45:00+00:00,151.4,151.45000000000005,151.36,151.38,63150.0
2017-05-17 14:00:00+00:00,151.02,151.09,150.97,151.06,61667.0
2017-05-17 14:15:00+00:00,150.57000000000005,150.69,150.55,150.59,69784.0
2017-05-17 14:30:00+00:00,150.23,150.39,150.20000000000005,150.35000000000005,102786.0
2017-05-17 14:45:00+00:00,150.43,150.54,150.4,150.52,64981.0
2017-05-17 15:00:00+00:00,150.75,150.8,150.47,150.46,109708.0
2017-05-17 15:15:00+00:00,150.62,150.7,150.61,150.62,72636.0
2017-05-17 15:30:00+00:00,150.14,150.34,150.08,150.27,216231.0
2017-05-17 15:45:00+00:00,150.2,150.38,150.08,150.12,769573.0
2017-05-18 09:30:00+00:00,151.81,151.98000000000005,151.81,151.98,127746.0
2017-05-18 09:45:00+00:00,152.31,152.49,152.31,152.37,101555.0
2017-05-18 10:00:00+00:00,153.12,153.22,153.08,153.19,158064.0
2017-05-18 10:15:00+00:00,153.06,153.16,153.02,153.13,122317.0
2017-05-18 10:30:00+00:00,153.06,153.08,153.0,153.06,51052.0
2017-05-18 10:45:00+00:00,152.61,152.65,152.54000000000005,152.62,44136.0
2017-05-18 11:00:00+00:00,152.33,152.38,152.3,152.37,38038.0
2017-05-18 11:15:00+00:00,152.66,152.67000000000004,152.60000000000005,152.64,35532.0
2017-05-18 11:30:00+00:00,152.10000000000005,152.11,152.05,152.07000000000005,46162.0
2017-05-18 11:45:00+00:00,151.74,151.83,151.70000000000005,151.83,58256.0
2017-05-18 12:00:00+00:00,152.01,152.02,151.92,152.03,53247.0
2017-05-18 12:15:00+00:00,152.21,152.29000000000005,152.21,152.23000000000005,57202.0
2017-05-18 12:30:00+00:00,152.31,152.32,152.21,152.28,49527.0
2017-05-18 12:45:00+00:00,152.22,152.22,152.14,152.21,46312.0
2017-05-18 13:00:00+00:00,152.06,152.06,152.01,152.02,20571.0
2017-05-18 13:15:00+00:00,152.22,152.23,152.14,152.16,42164.0
2017-05-18 13:30:00+00:00,152.39,152.42,152.31,152.32,47848.0
2017-05-18 13:45:00+00:00,152.41,152.5,152.37,152.42,51948.0
2017-05-18 14:00:00+00:00,152.87,152.86,152.74,152.75,58729.0
2017-05-18 14:15:00+00:00,153.01,153.03,152.97,153.0,80530.0
2017-05-18 14:30:00+00:00,152.91,152.98000000000005,152.92,152.95000000000005,35801.0
2017-05-18 14:45:00+00:00,152.61,152.64,152.58,152.6,37827.0
2017-05-18 15:00:00+00:00,152.75,152.79000000000005,152.74,152.74,43543.0
2017-05-18 15:15:00+00:00,152.53,152.55,152.21,152.47,62896.0
2017-05-18 15:30:00+00:00,152.47,152.53,152.46,152.49,120052.0
2017-05-18 15:45:00+00:00,152.5,152.53,152.41,152.51,439765.0
2017-05-19 09:30:00+00:00,153.24,153.3,153.17,153.21,98135.0
2017-05-19 09:45:00+00:00,153.25,153.33,153.16,153.32,73612.0
2017-05-19 10:00:00+00:00,153.51,153.54,153.4,153.44,122520.0
2017-05-19 10:15:00+00:00,153.68,153.69,153.58,153.66,46974.0
2017-05-19 10:30:00+00:00,153.55,153.58,153.54,153.56,34329.0
2017-05-19 10:45:00+00:00,153.82,153.83,153.77,153.8,49864.0
2017-05-19 11:00:00+00:00,153.88,153.91,153.86,153.9,30453.0
2017-05-19 11:15:00+00:00,153.37,153.44,153.35000000000005,153.42,37741.0
2017-05-19 11:30:00+00:00,153.36,153.44,153.34,153.43,29846.0
2017-05-19 11:45:00+00:00,153.53,153.54,153.43,153.43,45917.0
2017-05-19 12:00:00+00:00,153.46,153.48,153.43,153.42000000000004,14890.0
2017-05-19 12:15:00+00:00,153.5,153.52,153.47,153.49,22695.0
2017-05-19 12:30:00+00:00,153.51000000000005,153.58,153.51000000000005,153.55,19262.0
2017-05-19 12:45:00+00:00,153.64,153.66,153.63,153.63,29012.0
2017-05-19 13:00:00+00:00,153.57000000000005,153.63,153.56,153.62,38083.0
2017-05-19 13:15:00+00:00,153.55,153.58,153.55,153.58,12480.0
2017-05-19 13:30:00+00:00,153.58,153.59,153.56,153.58,11076.0
2017-05-19 13:45:00+00:00,153.56,153.59,153.54000000000005,153.56,20743.0
2017-05-19 14:00:00+00:00,153.34,153.38,153.26,153.3,42724.0
2017-05-19 14:15:00+00:00,153.32,153.37,153.29,153.31,52310.0
2017-05-19 14:30:00+00:00,153.42000000000004,153.51,153.42,153.47,39881.0
2017-05-19 14:45:00+00:00,153.41,153.41,153.35000000000005,153.36,32642.0
2017-05-19 15:00:00+00:00,152.89,153.02,152.87,153.01000000000005,76325.0
2017-05-19 15:15:00+00:00,152.86,152.99,152.82,152.96,75786.0
2017-05-19 15:30:00+00:00,152.74,152.86,152.72,152.85000000000005,100882.0
2017-05-19 15:45:00+00:00,153.05,153.06,152.82,152.92000000000004,740619.0
2017-05-22 09:30:00+00:00,154.38,154.46,154.36,154.36,118821.0
2017-05-22 09:45:00+00:00,153.71,153.8,153.7,153.77,86689.0
2017-05-22 10:00:00+00:00,153.08,153.23,153.07000000000005,153.17,63484.0
2017-05-22 10:15:00+00:00,153.38,153.4,153.34,153.34,30133.0
2017-05-22 10:30:00+00:00,153.37,153.4,153.32,153.33,56232.0
2017-05-22 10:45:00+00:00,153.17000000000004,153.22,153.18,153.23,24870.0
2017-05-22 11:00:00+00:00,153.38,153.4,153.33,153.4,40973.0
2017-05-22 11:15:00+00:00,153.62,153.67,153.60000000000005,153.65,41591.0
2017-05-22 11:30:00+00:00,153.68,153.73,153.65,153.72,29233.0
2017-05-22 11:45:00+00:00,153.65,153.68,153.57000000000005,153.59,35192.0
2017-05-22 12:00:00+00:00,153.79,153.81,153.76,153.8,31784.0
2017-05-22 12:15:00+00:00,153.86,153.87,153.84,153.86,20625.0
2017-05-22 12:30:00+00:00,153.85000000000005,153.87,153.83,153.84,22731.0
2017-05-22 12:45:00+00:00,153.95,153.98,153.93,153.98,45014.0
2017-05-22 13:00:00+00:00,154.07000000000005,154.09,154.07000000000005,154.08,31862.0
2017-05-22 13:15:00+00:00,154.09,154.09,153.99,153.99,23085.0
2017-05-22 13:30:00+00:00,153.7,153.76000000000005,153.67000000000004,153.75,24832.0
2017-05-22 13:45:00+00:00,153.84,153.83,153.8,153.82000000000005,9364.0
2017-05-22 14:00:00+00:00,153.63,153.66,153.58,153.59,34448.0
2017-05-22 14:15:00+00:00,153.75,153.78,153.74,153.75,16945.0
2017-05-22 14:30:00+00:00,153.87,153.87,153.79,153.81,27304.0
2017-05-22 14:45:00+00:00,153.86,153.89,153.84,153.83,16700.0
2017-05-22 15:00:00+00:00,153.84,153.9,153.83,153.88,25464.0
2017-05-22 15:15:00+00:00,153.74,153.74,153.67,153.69,30928.0
2017-05-22 15:30:00+00:00,153.93,153.96,153.92,153.92000000000004,45272.0
2017-05-22 15:45:00+00:00,153.95000000000005,154.01,153.82,153.89,536948.0
2017-05-23 09:30:00+00:00,153.95000000000005,154.16,153.92000000000004,154.06,111727.0
2017-05-23 09:45:00+00:00,153.87,153.98000000000005,153.85000000000005,153.98,57740.0
2017-05-23 10:00:00+00:00,154.13,154.17000000000004,154.10000000000005,154.10000000000005,38095.0
2017-05-23 10:15:00+00:00,154.06,154.08,154.06,154.08,41001.0
2017-05-23 10:30:00+00:00,153.89,153.92,153.89,153.89,22932.0
2017-05-23 10:45:00+00:00,153.97,154.0,153.97,153.98,32748.0
2017-05-23 11:00:00+00:00,154.05,154.05,153.99,154.02,56942.0
2017-05-23 11:15:00+00:00,154.08,154.18,154.08,154.12,73084.0
2017-05-23 11:30:00+00:00,153.96,154.02,153.96,154.0,27629.0
2017-05-23 11:45:00+00:00,153.93,153.97,153.89,153.93,27068.0
2017-05-23 12:00:00+00:00,153.85,153.87,153.83,153.84,20002.0
2017-05-23 12:15:00+00:00,153.57,153.61,153.54000000000005,153.59,47538.0
2017-05-23 12:30:00+00:00,153.63,153.63,153.57000000000005,153.6,18926.0
2017-05-23 12:45:00+00:00,153.54,153.57,153.52,153.55,129182.0
2017-05-23 13:00:00+00:00,153.54,153.57,153.52,153.55,129182.0
2017-05-23 13:15:00+00:00,153.59,153.65,153.59,153.58,31864.0
2017-05-23 13:30:00+00:00,153.42000000000004,153.48,153.42000000000004,153.47,28143.0
2017-05-23 13:45:00+00:00,153.51,153.53,153.49,153.51000000000005,27723.0
2017-05-23 14:00:00+00:00,153.55,153.57,153.5,153.55,33716.0
2017-05-23 14:15:00+00:00,153.57,153.58,153.53,153.55,28042.0
2017-05-23 14:30:00+00:00,153.69,153.69,153.65,153.65,35085.0
2017-05-23 14:45:00+00:00,153.49,153.49,153.42000000000004,153.47,23301.0
2017-05-23 15:00:00+00:00,153.5,153.52,153.49,153.53,17772.0
2017-05-23 15:15:00+00:00,153.54,153.54,153.51000000000005,153.53,15093.0
2017-05-23 15:30:00+00:00,153.61,153.68,153.59,153.67000000000004,40768.0
2017-05-23 15:45:00+00:00,153.79000000000005,153.79000000000005,153.64,153.67,295737.0
2017-05-24 09:30:00+00:00,153.94,153.96,153.92,153.93,41764.0
2017-05-24 09:45:00+00:00,153.64,153.71,153.61,153.7,131574.0
2017-05-24 10:00:00+00:00,153.17000000000004,153.19,153.04,153.05,86116.0
2017-05-24 10:15:00+00:00,153.34,153.42000000000004,153.33,153.42000000000004,36945.0
2017-05-24 10:30:00+00:00,153.37,153.4,153.32000000000005,153.39,43664.0
2017-05-24 10:45:00+00:00,153.14,153.16,153.12,153.15,39679.0
2017-05-24 11:00:00+00:00,153.18,153.19,153.14,153.14,20844.0
2017-05-24 11:15:00+00:00,153.04000000000005,153.07,153.0,153.0,27296.0
2017-05-24 11:30:00+00:00,152.9,152.91,152.83,152.88,34366.0
2017-05-24 11:45:00+00:00,152.89,152.88,152.81,152.87,37520.0
2017-05-24 12:00:00+00:00,152.91,152.91,152.87,152.87,25853.0
2017-05-24 12:15:00+00:00,153.15,153.18,153.07000000000005,153.08,62548.0
2017-05-24 12:30:00+00:00,153.16,153.19,153.16,153.17000000000004,13970.0
2017-05-24 12:45:00+00:00,153.09,153.15,153.07000000000005,153.12,30144.0
2017-05-24 13:00:00+00:00,153.16,153.16,153.15,153.15,6046.0
2017-05-24 13:15:00+00:00,153.10000000000005,153.13,153.09,153.1,28477.0
2017-05-24 13:30:00+00:00,153.24,153.24,153.21,153.20000000000005,7492.0
2017-05-24 13:45:00+00:00,153.17000000000004,153.2,153.15,153.18,36814.0
2017-05-24 14:00:00+00:00,153.36,153.39,153.34,153.36,54867.0
2017-05-24 14:15:00+00:00,153.24,153.27,153.23,153.26000000000005,19022.0
2017-05-24 14:30:00+00:00,153.15,153.16,153.12,153.14,12979.0
2017-05-24 14:45:00+00:00,153.12,153.13,153.11,153.10000000000005,10504.0
2017-05-24 15:00:00+00:00,152.92,153.0,152.91,152.94,37980.0
2017-05-24 15:15:00+00:00,153.22,153.21,153.16,153.2,44461.0
2017-05-24 15:30:00+00:00,153.26,153.32000000000005,153.26,153.32,46625.0
2017-05-24 15:45:00+00:00,153.3,153.35,153.2,153.21,487859.0
2017-05-25 09:30:00+00:00,153.18,153.19,153.1,153.19,83418.0
2017-05-25 09:45:00+00:00,153.13,153.20000000000005,153.04000000000005,153.08,44861.0
2017-05-25 10:00:00+00:00,153.67,153.67,153.59,153.61,81064.0
2017-05-25 10:15:00+00:00,153.5,153.53,153.47,153.54,50496.0
2017-05-25 10:30:00+00:00,153.73000000000005,153.76,153.71,153.71,54795.0
2017-05-25 10:45:00+00:00,153.70000000000005,153.73,153.69,153.71,52888.0
2017-05-25 11:00:00+00:00,153.94,153.94,153.91,153.94,18352.0
2017-05-25 11:15:00+00:00,153.7,153.72,153.66,153.68,41278.0
2017-05-25 11:30:00+00:00,153.68,153.71,153.69,153.71,60057.0
2017-05-25 11:45:00+00:00,153.73000000000005,153.75,153.71,153.75,13990.0
2017-05-25 12:00:00+00:00,153.89,153.89,153.82000000000005,153.85000000000005,30715.0
2017-05-25 12:15:00+00:00,153.93,153.98,153.93,153.94,26530.0
2017-05-25 12:30:00+00:00,154.09,154.09,154.07,154.07000000000005,16178.0
2017-05-25 12:45:00+00:00,154.31,154.34,154.15,154.15,172287.0
2017-05-25 13:00:00+00:00,154.22,154.24,154.2,154.19,22543.0
2017-05-25 13:15:00+00:00,154.16,154.2,154.16,154.16,18741.0
2017-05-25 13:30:00+00:00,154.17000000000004,154.2,154.15,154.15,17976.0
2017-05-25 13:45:00+00:00,154.14,154.19,154.14,154.14,65102.0
2017-05-25 14:00:00+00:00,154.07000000000005,154.09,154.04000000000005,154.06,25376.0
2017-05-25 14:15:00+00:00,154.14,154.15,154.09,154.11,16382.0
2017-05-25 14:30:00+00:00,154.14,154.16,154.13,154.15,42516.0
2017-05-25 14:45:00+00:00,154.15,154.17000000000004,154.14,154.17,12077.0
2017-05-25 15:00:00+00:00,154.07,154.13,154.06,154.08,50204.0
2017-05-25 15:15:00+00:00,153.9,153.93,153.9,153.9,31292.0
2017-05-25 15:30:00+00:00,153.89,153.97,153.87,153.95000000000005,63063.0
2017-05-25 15:45:00+00:00,153.91,153.91,153.68,153.70000000000005,366979.0
2017-05-26 09:30:00+00:00,153.87,153.96,153.82000000000005,153.87,67538.0
2017-05-26 09:45:00+00:00,153.9,153.97,153.86,153.87,55239.0
2017-05-26 10:00:00+00:00,153.75,153.78,153.68,153.74,105726.0
2017-05-26 10:15:00+00:00,153.59,153.72,153.59,153.69,42000.0
2017-05-26 10:30:00+00:00,153.8,153.87,153.8,153.85000000000005,21707.0
2017-05-26 10:45:00+00:00,153.64,153.73000000000005,153.64,153.72,29789.0
2017-05-26 11:00:00+00:00,153.54,153.56,153.51,153.54000000000005,30327.0
2017-05-26 11:15:00+00:00,153.65,153.65,153.55,153.56,26923.0
2017-05-26 11:30:00+00:00,153.63,153.63,153.59,153.62,30797.0
2017-05-26 11:45:00+00:00,153.46,153.5,153.45000000000005,153.48,10610.0
2017-05-26 12:00:00+00:00,153.74,153.75,153.73,153.74,24994.0
2017-05-26 12:15:00+00:00,153.71,153.74,153.7,153.69,30297.0
2017-05-26 12:30:00+00:00,153.67000000000004,153.7,153.67,153.67000000000004,10292.0
2017-05-26 12:45:00+00:00,153.59,153.59,153.57,153.58,8568.0
2017-05-26 13:00:00+00:00,153.67000000000004,153.69,153.67,153.69,20395.0
2017-05-26 13:15:00+00:00,153.66,153.67000000000004,153.63,153.68,11491.0
2017-05-26 13:30:00+00:00,153.61,153.62,153.53,153.53,47854.0
2017-05-26 13:45:00+00:00,153.75,153.78,153.65,153.67,43848.0
2017-05-26 14:00:00+00:00,153.83,153.84,153.81,153.82,23167.0
2017-05-26 14:15:00+00:00,153.78,153.78,153.71,153.78,24416.0
2017-05-26 14:30:00+00:00,153.9,153.9,153.86,153.86,26160.0
2017-05-26 14:45:00+00:00,153.75,153.84,153.75,153.84,35967.0
2017-05-26 15:00:00+00:00,153.69,153.71,153.67,153.69,14071.0
2017-05-26 15:15:00+00:00,153.68,153.7,153.68,153.69,21148.0
2017-05-26 15:30:00+00:00,153.58,153.64,153.57,153.59,69115.0
2017-05-26 15:45:00+00:00,153.58,153.69,153.48,153.48000000000005,705926.0
2017-05-30 09:30:00+00:00,153.85,153.91,153.78,153.86,82820.0
2017-05-30 09:45:00+00:00,153.84,153.85000000000005,153.79000000000005,153.8,43987.0
2017-05-30 10:00:00+00:00,153.44,153.52,153.44,153.5,39748.0
2017-05-30 10:15:00+00:00,153.42000000000004,153.48000000000005,153.41,153.49,45920.0
2017-05-30 10:30:00+00:00,153.58,153.59,153.52,153.55,42637.0
2017-05-30 10:45:00+00:00,153.7,153.73000000000005,153.67,153.69,43534.0
2017-05-30 11:00:00+00:00,153.82,153.85000000000005,153.82,153.84,44558.0
2017-05-30 11:15:00+00:00,153.76000000000005,153.79000000000005,153.76,153.79,18550.0
2017-05-30 11:30:00+00:00,153.81,153.83,153.79000000000005,153.83,17683.0
2017-05-30 11:45:00+00:00,153.88,153.89,153.85000000000005,153.87,13852.0
2017-05-30 12:00:00+00:00,154.15,154.15,154.12,154.14,53232.0
2017-05-30 12:15:00+00:00,154.15,154.15,154.12,154.14,53232.0
2017-05-30 12:30:00+00:00,154.32000000000005,154.37,154.31,154.35,33966.0
2017-05-30 12:45:00+00:00,154.37,154.38,154.34,154.36,45292.0
2017-05-30 13:00:00+00:00,154.27,154.27,154.23,154.25,14436.0
2017-05-30 13:15:00+00:00,154.05,154.1,154.04000000000005,154.09,43007.0
2017-05-30 13:30:00+00:00,154.15,154.18,154.14,154.17,15377.0
2017-05-30 13:45:00+00:00,154.09,154.25,154.1,154.25,39779.0
2017-05-30 14:00:00+00:00,154.02,154.04,153.97,154.0,34842.0
2017-05-30 14:15:00+00:00,154.06,154.08,154.04,154.07,33195.0
2017-05-30 14:30:00+00:00,154.04,154.05,154.02,154.04,13681.0
2017-05-30 14:45:00+00:00,153.91,153.92000000000004,153.85000000000005,153.92000000000004,27536.0
2017-05-30 15:00:00+00:00,153.94,153.97,153.94,153.96,16304.0
2017-05-30 15:15:00+00:00,153.93,153.99,153.9,153.94,35047.0
2017-05-30 15:30:00+00:00,153.8,153.85000000000005,153.8,153.84,70437.0
2017-05-30 15:45:00+00:00,153.66,153.70000000000005,153.63,153.67,401914.0
2017-05-31 09:30:00+00:00,153.99,154.03,153.94,153.97,54147.0
2017-05-31 09:45:00+00:00,152.99,153.25,152.95000000000005,153.09,192777.0
2017-05-31 10:00:00+00:00,152.65,152.65,152.48,152.51000000000005,78514.0
2017-05-31 10:15:00+00:00,152.68,152.68,152.58,152.62,33350.0
2017-05-31 10:30:00+00:00,152.78,152.82000000000005,152.73000000000005,152.8,52804.0
2017-05-31 10:45:00+00:00,152.93,152.99,152.92000000000004,152.97,35187.0
2017-05-31 11:00:00+00:00,152.96,153.0,152.94,152.99,31190.0
2017-05-31 11:15:00+00:00,153.09,153.1,153.03,153.07000000000005,37116.0
2017-05-31 11:30:00+00:00,153.10000000000005,153.13,153.04000000000005,153.13,19651.0
2017-05-31 11:45:00+00:00,153.19,153.20000000000005,153.14,153.19,35210.0
2017-05-31 12:00:00+00:00,153.28,153.29,153.22,153.25,23975.0
2017-05-31 12:15:00+00:00,153.14,153.14,153.06,153.09,20979.0
2017-05-31 12:30:00+00:00,153.19,153.21,153.17000000000004,153.17000000000004,20337.0
2017-05-31 12:45:00+00:00,152.95,152.97,152.92,152.97,19577.0
2017-05-31 13:00:00+00:00,153.21,153.25,153.19,153.19,35480.0
2017-05-31 13:15:00+00:00,152.99,153.04,152.99,152.98000000000005,19576.0
2017-05-31 13:30:00+00:00,152.92,152.94,152.89,152.9,23781.0
2017-05-31 13:45:00+00:00,152.95000000000005,152.97,152.93,152.96,14181.0
2017-05-31 14:00:00+00:00,152.51,152.57,152.46,152.54,129107.0
2017-05-31 14:15:00+00:00,152.81,152.82,152.74,152.75,59161.0
2017-05-31 14:30:00+00:00,152.72,152.74,152.7,152.72,21310.0
2017-05-31 14:45:00+00:00,152.69,152.72,152.67,152.70000000000005,13143.0
2017-05-31 15:00:00+00:00,152.68,152.72,152.67000000000004,152.7,20762.0
2017-05-31 15:15:00+00:00,152.83,152.85,152.81,152.84,28526.0
2017-05-31 15:30:00+00:00,152.77,152.78,152.74,152.75,51679.0
2017-05-31 15:45:00+00:00,152.76000000000005,152.9,152.74,152.79000000000005,580777.0
2017-06-01 09:30:00+00:00,153.06,153.08,153.01,153.09,26493.0
2017-06-01 09:45:00+00:00,152.84,152.84,152.75,152.78,48107.0
2017-06-01 10:00:00+00:00,152.65,152.70000000000005,152.58,152.65,72552.0
2017-06-01 10:15:00+00:00,152.37,152.43,152.35000000000005,152.4,46503.0
2017-06-01 10:30:00+00:00,152.55,152.58,152.47,152.52,18469.0
2017-06-01 10:45:00+00:00,152.59,152.63,152.58,152.60000000000005,16409.0
2017-06-01 11:00:00+00:00,152.89,152.89,152.82000000000005,152.84,26691.0
2017-06-01 11:15:00+00:00,152.82,152.82000000000005,152.77,152.77,39305.0
2017-06-01 11:30:00+00:00,152.75,152.75,152.71,152.73000000000005,13431.0
2017-06-01 11:45:00+00:00,152.89,152.93,152.88,152.89,19998.0
2017-06-01 12:00:00+00:00,152.86,152.88,152.82000000000005,152.85000000000005,20902.0
2017-06-01 12:15:00+00:00,153.0,152.99,152.95000000000005,153.0,16974.0
2017-06-01 12:30:00+00:00,152.92,152.92000000000004,152.87,152.9,67378.0
2017-06-01 12:45:00+00:00,152.95,152.97,152.93,152.94,13658.0
2017-06-01 13:00:00+00:00,153.01,153.01000000000005,152.99,153.01,14582.0
2017-06-01 13:15:00+00:00,153.10000000000005,153.14,153.11,153.15,24372.0
2017-06-01 13:30:00+00:00,153.03,153.07,153.02,153.05,19454.0
2017-06-01 13:45:00+00:00,152.97,152.99,152.92000000000004,152.94,23881.0
2017-06-01 14:00:00+00:00,152.92000000000004,152.97,152.91,152.92000000000004,22789.0
2017-06-01 14:15:00+00:00,152.8,152.86,152.79,152.85,54647.0
2017-06-01 14:30:00+00:00,152.8,152.86,152.8,152.87,23194.0
2017-06-01 14:45:00+00:00,152.74,152.85000000000005,152.74,152.85,25715.0
2017-06-01 15:00:00+00:00,152.86,152.9,152.86,152.87,20861.0
2017-06-01 15:15:00+00:00,152.82,152.82,152.77,152.78,21013.0
2017-06-01 15:30:00+00:00,152.93,152.94,152.89,152.89,36913.0
2017-06-01 15:45:00+00:00,153.18,153.20000000000005,152.99,153.0,639859.0
2017-06-02 09:30:00+00:00,153.28,153.28,153.13,153.15,108453.0
2017-06-02 09:45:00+00:00,153.28,153.34,153.19,153.25,53301.0
2017-06-02 10:00:00+00:00,153.54000000000005,153.59,153.49,153.51000000000005,86435.0
2017-06-02 10:15:00+00:00,153.55,153.55,153.46,153.49,48155.0
2017-06-02 10:30:00+00:00,153.54000000000005,153.56,153.5,153.54000000000005,33981.0
2017-06-02 10:45:00+00:00,153.68,153.70000000000005,153.67,153.67,46487.0
2017-06-02 11:00:00+00:00,153.72,153.73,153.66,153.69,23223.0
2017-06-02 11:15:00+00:00,153.79,153.81,153.75,153.77,24895.0
2017-06-02 11:30:00+00:00,153.82,153.84,153.79000000000005,153.83,25012.0
2017-06-02 11:45:00+00:00,154.0,154.0,153.97,154.0,27803.0
2017-06-02 12:00:00+00:00,154.10000000000005,154.10000000000005,154.06,154.1,31851.0
2017-06-02 12:15:00+00:00,154.56,154.58,154.55,154.56,48225.0
